step,norm_score,mean_reward,elapsed_s,bc_loss
390000,112.27237416456515,13658.6372143125,937.7267529964447,0.06475353240966797
395000,124.9752095353154,15235.716957696126,949.3606269359589,0.07583338022232056
400000,111.90447952262541,13612.962436157186,960.942234992981,0.0595090351998806
405000,103.60057164132887,12582.01741260195,972.6238670349121,0.07611478865146637
410000,110.8398537475585,13480.787241002865,984.331248998642,0.06287750601768494
415000,105.1316497258696,12772.103496707843,995.9152939319611,0.059249214828014374
420000,118.74933616928038,14462.763637915714,1007.491868019104,0.06558974087238312
425000,123.608559303763,15066.044885787307,1019.0618648529053,0.0592830590903759
430000,124.40542560440382,15164.977263028017,1030.624363899231,0.07892495393753052
435000,123.85093587413185,15096.136370738745,1043.2498700618744,0.06809031218290329
440000,108.21795292298052,13155.273561661324,1054.8351690769196,0.05852643772959709
445000,122.05700865779133,14873.417096543495,1066.3977200984955,0.06418325006961823
450000,124.95498996385915,15233.206661716302,1077.9914200305939,0.06842898577451706
455000,122.64596685143583,14946.537310242817,1089.6200811862946,0.06479489803314209
460000,116.23447117518775,14150.53864847276,1101.250144958496,0.06081550568342209
465000,124.94429727954616,15231.879145823968,1112.8111310005188,0.07032908499240875
470000,110.9238696570052,13491.217966509663,1124.3939590454102,0.0672292709350586
475000,124.34996727542556,15158.09201224102,1135.9714868068695,0.06969048082828522
480000,123.30467063766054,15028.3165640728,1147.5687952041626,0.07247801870107651
485000,118.67739015272105,14453.83141121032,1159.2827279567719,0.07406461238861084
490000,113.8103055903204,13849.57415299444,1170.8752071857452,0.0625198483467102
495000,123.3818001448695,15037.89233041836,1182.5662188529968,0.06171049922704697
500000,111.43326968935985,13554.460892113133,1194.1462540626526,0.06428378075361252
505000,125.56898251243918,15309.4349353806,1205.7023689746857,0.059241604059934616
510000,119.67460759533557,14577.637741261442,1217.3137259483337,0.06319233775138855
515000,106.41669676359811,12931.644386072065,1229.0153651237488,0.058865662664175034
520000,110.67045588272832,13459.756192941637,1240.5664649009705,0.06660111248493195
525000,124.73744779545557,15206.198412210762,1252.1513290405273,0.06444749236106873
530000,113.20630368480447,13774.586235545106,1263.7903139591217,0.06668348610401154
535000,117.25624505927871,14277.393704677674,1275.3732788562775,0.06109682470560074
540000,125.161723524006,15258.873003164443,1287.0730848312378,0.06443947553634644
545000,126.33919011475618,15405.057587517867,1298.5929279327393,0.05902711674571037
550000,113.36088517050693,13793.777803623274,1310.1824560165405,0.06920458376407623
555000,115.5126038320051,14060.917526013369,1321.7629179954529,0.06764089316129684
560000,112.7987310088433,13723.985358461,1333.3434400558472,0.05903678759932518
565000,114.19678468225551,13897.556223874115,1345.0461959838867,0.055987320840358734
570000,103.30234525548046,12544.992073113803,1356.6317250728607,0.05646912753582001
575000,117.96113015793699,14364.906451089128,1368.2193269729614,0.06268328428268433
580000,111.61228056882504,13576.685413144074,1379.843491077423,0.07017487287521362
585000,124.10688908175531,15127.91341950114,1391.4222829341888,0.05491510033607483
590000,124.67165106361304,15198.029630207287,1403.078558921814,0.07218404859304428
595000,120.83058769628074,14721.154739454854,1414.679868221283,0.05974224954843521
600000,117.38414916505602,14293.27322829816,1426.727599143982,0.06019091606140137
605000,113.7104665675125,13837.178959647912,1438.9258091449738,0.06239178776741028
610000,124.43450882646592,15168.587997092323,1451.3578250408173,0.06555548310279846
615000,123.21080817041707,15016.663370794826,1464.1965968608856,0.06088724359869957
620000,109.77714109192745,13348.84956305009,1476.9780230522156,0.06800946593284607
625000,110.71121641770169,13464.816686300783,1489.8926520347595,0.06733968108892441
630000,125.47662801385914,15297.968959110742,1502.3920550346375,0.05302621051669121
635000,126.49335530897325,15424.197472263157,1514.8921101093292,0.06301064044237137
640000,109.67312062555482,13335.935236002182,1527.437558889389,0.061644189059734344
645000,125.09689763347795,15250.82475284751,1539.8533821105957,0.0659404918551445
650000,103.53430542833839,12573.790343673803,1552.341490983963,0.059665046632289886
655000,121.58583848733335,14814.920476707985,1564.800166130066,0.056378141045570374
660000,112.45981210304605,13681.90796980072,1577.2032570838928,0.07218314707279205
665000,117.53696183896587,14312.245195226933,1589.6303689479828,0.07318923622369766
670000,119.67236015066433,14577.35871698364,1602.0897369384766,0.06170518696308136
675000,124.54219098675203,15181.956929992302,1614.5541191101074,0.06022791191935539
680000,108.5589752045899,13197.612088192735,1627.069410085678,0.05747848004102707
685000,116.82950138907302,14224.412714351036,1639.5318779945374,0.06306340545415878
690000,109.83382117819873,13355.886497191386,1652.0098679065704,0.06852154433727264
695000,122.24082459902799,14896.23817459217,1664.491180896759,0.06929969787597656
700000,106.86545365807503,12987.358357585299,1676.9353940486908,0.05589203163981438
705000,120.7821637094501,14715.142814833653,1689.3954019546509,0.07161538302898407
710000,125.00534310458717,15239.458094246143,1701.8003330230713,0.05520017072558403
715000,125.18162735304618,15261.344099158281,1714.2115051746368,0.07257290184497833
720000,125.01063929793142,15240.115626127528,1726.5542440414429,0.06515902280807495
725000,125.63287876900715,15317.367769977782,1738.9446351528168,0.068129763007164
730000,112.41440530697417,13676.270634811572,1750.9238159656525,0.05233243107795715
735000,111.89338425631257,13611.584938989134,1762.8818590641022,0.07145600020885468
740000,124.69926155346201,15201.457521931836,1774.7513020038605,0.059403978288173676
745000,90.72577971564527,10983.588955201934,1787.1883990764618,0.05667242407798767
750000,119.22154177342507,14521.388808696374,1799.9980540275574,0.05123945698142052
755000,115.48287617376019,14057.226784043727,1811.6268529891968,0.0628209114074707
760000,110.72269771591434,13466.24211002001,1823.0499150753021,0.06404702365398407
765000,124.65774535101959,15196.30321110412,1834.435399055481,0.08366626501083374
770000,125.43502573108323,15292.803961255579,1845.8228709697723,0.06117784231901169
775000,125.28262217367244,15273.882786872291,1857.2185451984406,0.06986489146947861
780000,109.19172861837762,13276.169556845698,1868.6760020256042,0.06820916384458542
785000,120.69427667558168,14704.231482302406,1880.0954711437225,0.07214434444904327
790000,115.07736061795923,14006.881302108784,1891.4713189601898,0.07515334337949753
795000,117.90663619519977,14358.14092809672,1903.0049080848694,0.06910919398069382
800000,124.1972477615672,15139.131611299355,1914.4174919128418,0.06969612836837769
805000,124.68984070569347,15200.287906822483,1925.87979388237,0.06393496692180634
810000,124.57210268172085,15185.670520450556,1937.3100972175598,0.06526752561330795
815000,110.8439402025937,13481.294581708318,1948.7632539272308,0.06818357855081558
820000,119.80490233336675,14593.814066154355,1960.176391839981,0.07261594384908676
825000,120.82666456396885,14720.66767555777,1971.5946490764618,0.05430103838443756
830000,118.25030661747937,14400.808226031266,1983.086096048355,0.07076752930879593
835000,107.59867897107311,13078.389592322706,1994.5345520973206,0.058542199432849884
840000,123.74216657118157,15082.632467131538,2005.9434909820557,0.0758829340338707
845000,125.27696299060962,15273.180189167766,2017.385293006897,0.0618869885802269
850000,125.90466373243842,15351.11035955512,2028.835772037506,0.057143326848745346
855000,123.78758094867833,15088.27074336815,2040.249860048294,0.06396578252315521
860000,126.12102677902503,15377.972218977011,2051.63347196579,0.05238436907529831
865000,124.52036993613405,15179.247807508655,2063.119558095932,0.05641297623515129
870000,123.65443976074066,15071.741026625537,2074.564738035202,0.07872797548770905
875000,107.34871525414053,13047.356149547955,2085.978693008423,0.06323470920324326
880000,124.10745498530954,15127.983677440101,2097.427855014801,0.06303548067808151
885000,112.91003044358976,13737.803382458447,2108.878627061844,0.06460335105657578
890000,124.97133426761032,15235.235836275631,2120.318547964096,0.06062598153948784
895000,124.92485018974149,15229.464754823566,2131.7244458198547,0.05858789011836052
900000,126.07586238399426,15372.364978510901,2143.174217939377,0.06316423416137695
905000,121.2058536553904,14767.74467982801,2154.5984461307526,0.058821212500333786
910000,112.1340399806043,13641.46277782059,2166.022297143936,0.06676410883665085
915000,111.6394968075622,13580.06435788757,2177.4678688049316,0.061702460050582886
920000,121.63012858194708,14820.419171212732,2188.9155361652374,0.06907919049263
925000,118.9153726374021,14483.377362560266,2200.3187408447266,0.06713052093982697
930000,118.05307216969226,14376.321216381533,2211.760162115097,0.07464440166950226
935000,125.82307691862252,15340.981210617823,2223.211086988449,0.060582708567380905
940000,123.94204581301271,15107.447832694772,2234.6516740322113,0.0688595399260521
945000,125.56455547770344,15308.885311095848,2246.0482721328735,0.0728086456656456
950000,115.9191700072608,14111.39344423373,2257.435815811157,0.07102285325527191
955000,124.87932369903139,15223.812559530887,2268.874850988388,0.06432865560054779
960000,124.36939158875333,15160.503575501056,2280.3178758621216,0.07153212279081345
965000,121.45565705263645,14798.758218626783,2291.7190749645233,0.0602128803730011
970000,123.93385655263907,15106.431121364458,2303.1683719158173,0.06593906879425049
975000,123.36436412495604,15035.727617343826,2314.5855309963226,0.06663401424884796
980000,125.87805932407178,15347.807374647015,2325.9612998962402,0.07141111046075821
985000,121.46752462177064,14800.231598572162,2337.4395570755005,0.05513341724872589
990000,125.92910397088775,15354.144658895142,2348.8850569725037,0.05519956350326538
995000,124.43458048374565,15168.596893471835,2360.3136949539185,0.0547126829624176
1000000,125.45653366150819,15295.474209306927,2371.7681319713593,0.061327069997787476
