step,norm_score,mean_reward,elapsed_s,bc_loss
390000,60.15923617703168,7188.6978751364,896.9255397319794,0.04116328805685043
395000,60.602250053381276,7243.698840671825,908.3429870605469,0.042224638164043427
400000,60.952617135965745,7287.197540967092,919.8400146961212,0.04151485115289688
405000,60.27248777008785,7202.758263081446,931.3868129253387,0.04012610763311386
410000,60.34181271582564,7211.365079153863,942.8497369289398,0.0399286225438118
415000,60.30677132418627,7207.014627674213,954.345981836319,0.03822043538093567
420000,60.182693846750624,7191.61018681021,965.9329979419708,0.04115511104464531
425000,60.493992215934675,7230.258436422181,977.4220609664917,0.04369964450597763
430000,60.558701409902824,7238.292198652371,988.8730058670044,0.03962339088320732
435000,60.47679516362273,7228.123391603012,1000.3679988384247,0.04220415651798248
440000,60.322161894348824,7208.925394501783,1011.9737777709961,0.03973434865474701
445000,60.78494448555328,7266.380681363145,1023.4632539749146,0.040338870137929916
450000,60.160830294043635,7188.895787616154,1034.9405019283295,0.042683035135269165
455000,59.88696173632795,7154.894516079752,1046.5060217380524,0.044528208673000336
460000,60.97444045480403,7289.906945054348,1058.0428538322449,0.04182050749659538
465000,60.70532233373015,7256.495448728075,1069.5752029418945,0.04314282163977623
470000,60.61917165708912,7245.79968805387,1081.0459871292114,0.04279452562332153
475000,59.8306441697457,7147.902589406591,1092.5804040431976,0.03624372556805611
480000,60.844865027678885,7273.819923897648,1104.0719890594482,0.04667874798178673
485000,60.59454540645833,7242.742294968644,1115.5188570022583,0.03357977420091629
490000,60.83311344992155,7272.360944489274,1127.0608530044556,0.038061220198869705
495000,59.98662452322448,7167.2678294225025,1138.5895919799805,0.03867040574550629
500000,60.747170652055146,7261.690992336944,1150.0479669570923,0.039351560175418854
505000,60.26886667432018,7202.308697561831,1161.5544788837433,0.04786136373877525
510000,60.8867846876095,7279.024324694522,1173.0687108039856,0.04012598842382431
515000,60.89151799896959,7279.61197377028,1184.5077970027924,0.04088252782821655
520000,60.22362890688488,7196.692347780397,1196.2935030460358,0.039731595665216446
525000,60.25223545897149,7200.243902414232,1207.7999198436737,0.03922443091869354
530000,59.79790509330043,7143.837974478351,1219.2954187393188,0.0435415618121624
535000,60.211302011973764,7195.161941717833,1230.836138010025,0.04324694722890854
540000,60.737381696011795,7260.475675926531,1242.341283082962,0.04371580481529236
545000,60.23554355837245,7198.171573084204,1253.8151829242706,0.03979942947626114
550000,60.242323144837265,7199.013270876085,1265.303787946701,0.03999892622232437
555000,59.97703550057404,7166.077335100606,1276.8270118236542,0.04780493304133415
560000,60.60122669987684,7243.5717895029275,1288.3300197124481,0.041176557540893555
565000,60.4641463587125,7226.553019837991,1299.8086767196655,0.04077984020113945
570000,60.43740001092335,7223.232412896576,1311.3446950912476,0.03612899407744408
575000,60.2309503384437,7197.601316610346,1322.8181319236755,0.04283807799220085
580000,60.46571302739925,7226.747524559051,1334.2607049942017,0.03960169851779938
585000,60.215516597246186,7195.685190021531,1345.786973953247,0.03763384744524956
590000,60.92732245340162,7284.057160861162,1357.2796227931976,0.040980882942676544
595000,60.29070204766902,7205.019598238146,1368.7906680107117,0.04065076261758804
600000,60.4400740042276,7223.56439395049,1380.2450370788574,0.03756115958094597
605000,60.23347202396692,7197.914388380685,1391.770220041275,0.03797122836112976
610000,60.66629018427731,7251.649537524301,1403.2232010364532,0.04295467957854271
615000,60.561714984981954,7238.666339391328,1414.8230431079865,0.041058968752622604
620000,60.15091477230439,7187.664757848103,1426.337035894394,0.04116080328822136
625000,60.43796716066709,7223.302825552193,1437.8410050868988,0.04013695567846298
630000,60.46297143436888,7226.407150878168,1449.2341208457947,0.04131311923265457
635000,60.2452843783324,7199.380913313721,1461.0990829467773,0.04342925548553467
640000,60.541726428751076,7236.184724365143,1473.3521268367767,0.03800803795456886
645000,60.45034010214555,7224.838948378494,1485.601026058197,0.04192851483821869
650000,60.439228895223906,7223.459472155334,1497.822627067566,0.041687723249197006
655000,60.34302185360427,7211.515195772869,1510.0588548183441,0.038478732109069824
660000,60.719741498179616,7258.285613798003,1522.39981007576,0.04481404647231102
665000,60.6949109149855,7255.20285245938,1534.65584897995,0.041411444544792175
670000,60.091464779184264,7180.283934814694,1546.869892835617,0.0425436794757843
675000,60.228445470673094,7197.290332794089,1559.0204968452454,0.04485699534416199
680000,60.822052599573794,7270.987720124876,1571.2296948432922,0.04473201185464859
685000,60.68332660761144,7253.764639968425,1583.4583187103271,0.042131196707487106
690000,60.351431702463884,7212.559293558467,1595.7006268501282,0.04180409014225006
695000,60.560527989869016,7238.518971823893,1607.9296038150787,0.036505308002233505
700000,60.60331549328478,7243.831116942481,1620.1738770008087,0.038236938416957855
705000,60.21376801781345,7195.468100755822,1632.4571068286896,0.04538304731249809
710000,60.27138490723439,7202.621340684584,1644.7392418384552,0.045200787484645844
715000,60.11029103559829,7182.6212482386445,1656.8589508533478,0.04183514043688774
720000,60.87456486053797,7277.507211295844,1669.0858018398285,0.04040824621915817
725000,60.24695743413776,7199.588626185941,1681.384127855301,0.03889251500368118
730000,60.519552115007336,7233.431743632257,1693.5880258083344,0.04186559468507767
735000,59.68657071718396,7130.015612447285,1705.7278008460999,0.04468988627195358
740000,60.43351795379001,7222.750448556413,1717.9278321266174,0.044253479689359665
745000,60.184666677085964,7191.855117226782,1730.2514278888702,0.0391683392226696
750000,60.341041234057904,7211.269298311809,1742.3720688819885,0.04042904078960419
755000,60.35695974875905,7213.245610398616,1754.500256061554,0.03886368125677109
760000,60.79563854398323,7267.708367854562,1766.6642889976501,0.04245440289378166
765000,60.032303535517265,7172.938960542614,1778.9628500938416,0.04194439575076103
770000,60.62670422689768,7246.734870075362,1791.2328460216522,0.040596697479486465
775000,60.7441273163405,7261.31315676183,1803.4701898097992,0.040211208164691925
780000,60.59642900497324,7242.976147095025,1815.4966750144958,0.044826190918684006
785000,60.58283757657361,7241.288746936943,1827.718906879425,0.03948443755507469
790000,60.50381445543551,7231.477885033402,1840.0030028820038,0.04159943759441376
795000,60.16226226720729,7189.07356964698,1852.1874449253082,0.044188112020492554
800000,60.042817025641604,7174.244229155758,1864.3133099079132,0.043473511934280396
805000,60.35640227349197,7213.17639884659,1876.5795557498932,0.039795782417058945
810000,59.938509186363845,7161.294224247416,1888.821614742279,0.038481470197439194
815000,60.02181980506649,7171.637386646202,1901.0380198955536,0.04138895869255066
820000,60.52996888403867,7234.725004148619,1913.2375359535217,0.03653625026345253
825000,60.101035746717045,7181.472187561422,1925.3294157981873,0.04070296511054039
830000,60.16876539860944,7189.880945048106,1937.6053249835968,0.04138707369565964
835000,60.30563273777353,7206.8732701335375,1949.9330570697784,0.039112843573093414
840000,60.24906464295403,7199.850239931395,1962.0637969970703,0.03856253996491432
845000,61.025609395509186,7296.259660611247,1974.1716468334198,0.03818272799253464
850000,60.0322401694694,7172.9310935343765,1986.3805208206177,0.038950756192207336
855000,60.13278650910219,7185.4141015304795,1998.584039926529,0.04350130259990692
860000,60.79075658156431,7267.1022634838355,2010.827882051468,0.03952999413013458
865000,60.565166959896,7239.094908254318,2022.9066388607025,0.040305376052856445
870000,60.24409439871551,7199.23317521478,2035.0910620689392,0.04452802985906601
875000,60.577634059746785,7240.642721011043,2047.2348499298096,0.039632976055145264
880000,60.22162583352099,7196.443662637709,2059.354574918747,0.042549680918455124
885000,60.302305566876925,7206.460195912652,2071.54349899292,0.04033917188644409
890000,59.488754584155465,7105.456385533893,2083.70778799057,0.04605133458971977
895000,60.60613185933652,7244.180773827777,2096.0178229808807,0.04335324093699455
900000,60.45747770662201,7225.725094747203,2108.283034801483,0.03941214457154274
905000,60.54533426160494,7236.632643270275,2120.3960978984833,0.04285293444991112
910000,60.80326898665288,7268.655700966905,2132.485815048218,0.03439698368310928
915000,60.52985674589038,7234.711081996834,2144.771214723587,0.04186895489692688
920000,59.94834892862322,7162.5158458574315,2156.918130874634,0.03925534710288048
925000,60.738019761823935,7260.554892938946,2169.051025867462,0.04301828891038895
930000,60.28444441291254,7204.242701684903,2181.2311317920685,0.04588143154978752
935000,60.69936599728125,7255.755958898901,2193.5128848552704,0.04454875737428665
940000,57.15394870032975,6815.586056851757,2205.735161781311,0.03999733179807663
945000,60.559802871725346,7238.428947108735,2217.942885875702,0.03796472027897835
950000,60.08392652483475,7179.34804704727,2230.1065080165863,0.037347644567489624
955000,60.503982417090896,7231.49873777349,2242.344634771347,0.0466420017182827
960000,60.3205982138663,7208.731260771623,2254.518478870392,0.04059617966413498
965000,59.98841108927261,7167.489634794491,2266.7788989543915,0.03553453087806702
970000,60.274816293603806,7203.047353442916,2278.958672761917,0.0468137264251709
975000,60.024664822339155,7171.990600631847,2291.1596517562866,0.03601662442088127
980000,60.39471476486623,7217.932963212057,2303.3538167476654,0.03560405224561691
985000,60.49006810128268,7229.771250565815,2315.5255999565125,0.03546631708741188
990000,60.17432328187482,7190.5709662015015,2327.6341598033905,0.045160114765167236
995000,60.069431701318386,7177.548488768791,2339.935765028,0.04203976318240166
1000000,59.86801484387942,7152.542225476235,2352.1946749687195,0.040835097432136536
